name,trial,n,p,mode,rho,k_true,A,method,R_kn,TP_kn,V_kn,FDP_kn,Power_kn,T_kn,FDPhat_kn,R_bh,TP_bh,V_bh,FDP_bh,Power_bh,R_by,TP_by,V_by,FDP_by,Power_by,R_bw,TP_bw,V_bw,FDP_bw,Power_bw,n_pos,w_nonzero,seed_dataset,seed_knockoff
ar1_rho0p9_p1000_n3000_k60_A3p5,62,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,563,50,513,0.911190053285968,0.8333333333333334,324,43,281,0.8672839506172839,0.7166666666666667,980,60,920,0.9387755102040817,1.0,0,442,1081,898873352
ar1_rho0p9_p1000_n3000_k60_A3p5,63,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,425,39,386,0.908235294117647,0.65,253,28,225,0.8893280632411067,0.4666666666666667,980,60,920,0.9387755102040817,1.0,0,428,1082,55627694
ar1_rho0p9_p1000_n3000_k60_A3p5,64,3000,1000,ar1,0.9,60,3.5,Knockoff+,6,4,2,0.3333333333333333,0.06666666666666667,0.13803685321663806,0.16666666666666666,517,43,474,0.9168278529980658,0.7166666666666667,325,38,287,0.8830769230769231,0.6333333333333333,986,60,926,0.9391480730223124,1.0,6,430,1083,371290957
ar1_rho0p9_p1000_n3000_k60_A3p5,65,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,511,44,467,0.913894324853229,0.7333333333333333,268,38,230,0.8582089552238806,0.6333333333333333,987,60,927,0.939209726443769,1.0,0,422,1084,1668806118
ar1_rho0p9_p1000_n3000_k60_A3p5,66,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,514,46,468,0.9105058365758755,0.7666666666666667,305,36,269,0.8819672131147541,0.6,972,60,912,0.9382716049382716,1.0,0,445,1085,367277124
ar1_rho0p9_p1000_n3000_k60_A3p5,67,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,508,46,462,0.9094488188976378,0.7666666666666667,313,36,277,0.8849840255591054,0.6,985,60,925,0.9390862944162437,1.0,0,425,1086,1983882819
ar1_rho0p9_p1000_n3000_k60_A3p5,68,3000,1000,ar1,0.9,60,3.5,Knockoff+,11,10,1,0.09090909090909091,0.16666666666666666,0.10959280106381152,0.18181818181818182,474,50,424,0.8945147679324894,0.8333333333333334,272,35,237,0.8713235294117647,0.5833333333333334,981,60,921,0.9388379204892966,1.0,11,441,1087,933630928
ar1_rho0p9_p1000_n3000_k60_A3p5,69,3000,1000,ar1,0.9,60,3.5,Knockoff+,10,6,4,0.4,0.1,0.10141643898191052,0.2,518,52,466,0.8996138996138996,0.8666666666666667,306,41,265,0.8660130718954249,0.6833333333333333,985,60,925,0.9390862944162437,1.0,10,442,1088,127743307
ar1_rho0p9_p1000_n3000_k60_A3p5,70,3000,1000,ar1,0.9,60,3.5,Knockoff+,10,5,5,0.5,0.08333333333333333,0.09752426658289177,0.2,491,49,442,0.90020366598778,0.8166666666666667,245,34,211,0.8612244897959184,0.5666666666666667,986,58,928,0.9411764705882353,0.9666666666666667,10,447,1089,237782368
ar1_rho0p9_p1000_n3000_k60_A3p5,71,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,436,46,390,0.8944954128440367,0.7666666666666667,219,30,189,0.863013698630137,0.5,994,60,934,0.9396378269617707,1.0,0,434,1090,2139145142
ar1_rho0p9_p1000_n3000_k60_A3p5,72,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,479,48,431,0.8997912317327766,0.8,266,38,228,0.8571428571428571,0.6333333333333333,984,58,926,0.9410569105691057,0.9666666666666667,0,438,1091,1961871666
ar1_rho0p9_p1000_n3000_k60_A3p5,73,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,478,49,429,0.897489539748954,0.8166666666666667,243,26,217,0.8930041152263375,0.43333333333333335,977,59,918,0.9396110542476971,0.9833333333333333,0,436,1092,1105680269
ar1_rho0p9_p1000_n3000_k60_A3p5,74,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,377,41,336,0.8912466843501327,0.6833333333333333,217,34,183,0.8433179723502304,0.5666666666666667,990,60,930,0.9393939393939394,1.0,0,447,1093,545991066
ar1_rho0p9_p1000_n3000_k60_A3p5,75,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,528,46,482,0.9128787878787878,0.7666666666666667,310,39,271,0.8741935483870967,0.65,981,60,921,0.9388379204892966,1.0,0,435,1094,1737069688
ar1_rho0p9_p1000_n3000_k60_A3p5,76,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,535,48,487,0.9102803738317757,0.8,320,37,283,0.884375,0.6166666666666667,983,60,923,0.9389623601220752,1.0,0,435,1095,326405519
ar1_rho0p9_p1000_n3000_k60_A3p5,77,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,404,44,360,0.8910891089108911,0.7333333333333333,202,30,172,0.8514851485148515,0.5,985,59,926,0.9401015228426396,0.9833333333333333,0,429,1096,709412580
ar1_rho0p9_p1000_n3000_k60_A3p5,78,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,578,49,529,0.9152249134948097,0.8166666666666667,374,42,332,0.8877005347593583,0.7,986,60,926,0.9391480730223124,1.0,0,446,1097,1020350388
ar1_rho0p9_p1000_n3000_k60_A3p5,79,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,569,49,520,0.9138840070298769,0.8166666666666667,282,34,248,0.8794326241134752,0.5666666666666667,991,60,931,0.9394550958627649,1.0,0,447,1098,1094604080
ar1_rho0p9_p1000_n3000_k60_A3p5,80,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,608,53,555,0.912828947368421,0.8833333333333333,414,45,369,0.8913043478260869,0.75,991,60,931,0.9394550958627649,1.0,0,433,1099,1880473625
ar1_rho0p9_p1000_n3000_k60_A3p5,81,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,442,43,399,0.9027149321266968,0.7166666666666667,246,32,214,0.8699186991869918,0.5333333333333333,983,60,923,0.9389623601220752,1.0,0,437,1100,687300512
ar1_rho0p9_p1000_n3000_k60_A3p5,82,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,442,45,397,0.8981900452488688,0.75,261,35,226,0.8659003831417624,0.5833333333333334,992,60,932,0.9395161290322581,1.0,0,434,1101,517149642
ar1_rho0p9_p1000_n3000_k60_A3p5,83,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,436,42,394,0.9036697247706422,0.7,247,34,213,0.8623481781376519,0.5666666666666667,985,60,925,0.9390862944162437,1.0,0,433,1102,1648354952
ar1_rho0p9_p1000_n3000_k60_A3p5,84,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,511,47,464,0.9080234833659491,0.7833333333333333,297,35,262,0.8821548821548821,0.5833333333333334,989,60,929,0.9393326592517695,1.0,0,431,1103,760325897
ar1_rho0p9_p1000_n3000_k60_A3p5,85,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,525,52,473,0.900952380952381,0.8666666666666667,314,41,273,0.8694267515923567,0.6833333333333333,981,60,921,0.9388379204892966,1.0,0,426,1104,752407420
ar1_rho0p9_p1000_n3000_k60_A3p5,86,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,607,46,561,0.9242174629324547,0.7666666666666667,358,38,320,0.8938547486033519,0.6333333333333333,990,60,930,0.9393939393939394,1.0,0,438,1105,64543743
ar1_rho0p9_p1000_n3000_k60_A3p5,87,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,576,54,522,0.90625,0.9,365,49,316,0.8657534246575342,0.8166666666666667,987,60,927,0.939209726443769,1.0,0,441,1106,2107278490
ar1_rho0p9_p1000_n3000_k60_A3p5,88,3000,1000,ar1,0.9,60,3.5,Knockoff+,0,0,0,0.0,0.0,,,524,49,475,0.9064885496183206,0.8166666666666667,259,37,222,0.8571428571428571,0.6166666666666667,983,60,923,0.9389623601220752,1.0,0,430,1107,2032214613
